CSCストアコード,都道府県,店舗名,お気に入り店舗QRのURL,画像名,屋号,画像表示開始日,画像表示終了日,市町村,住所,緯度,経度
0000020080,北海道,マックスバリュ留萌店,https://www.aeon-hokkaido.jp/mv/shop/rumoi/?utm_source=aeon_app&utm_medium=app,,イオン北海道株式会社,,,留萌市,南町4-73-1,43.923314,141.672761
0000043920,北海道,マックスバリュ芦別店,https://www.aeon-hokkaido.jp/mv/shop/ashibetu/?utm_source=aeon_app&utm_medium=app,,イオン北海道株式会社,,,芦別市,北4条西1-3,43.526093,142.184939
0000018100,北海道,ザ・ビッグエクスプレス西陵店,https://www.aeon-hokkaido.jp/big/shop/seiryo/,,イオン北海道株式会社,,,帯広市,西18条南2-5-17,42.92216104,143.1637473
0000030310,北海道,フードセンター森林公園店,https://www.aeon-hokkaido.jp/mv/shop/shinrinkoen/?utm_source=aeon_app&utm_medium=app,,イオン北海道株式会社,,,札幌市厚別区,厚別北2条5-1-1,43.05693,141.480688
0000030380,北海道,フードセンター月寒中央店,https://www.aeon-hokkaido.jp/mv/shop/tsukisamuchuo/?utm_source=aeon_app&utm_medium=app,,イオン北海道株式会社,,,札幌市豊平区,月寒中央通7-6-20,43.030421,141.397194
0000030390,北海道,フードセンター円山店,https://www.aeon-hokkaido.jp/mv/shop/maruyama/?utm_source=aeon_app&utm_medium=app,,イオン北海道株式会社,,,札幌市中央区,大通西23-1-3,43.056329,141.322149
0000083670,青森県,イオン青森店,https://aeontohoku.co.jp/stores/aomori,,イオン東北株式会社,,,青森市,緑3-9-2,40.806414,140.753158
0000088110,青森県,イオン七戸十和田駅前店,https://aeontohoku.co.jp/stores/shichinohetowadaekimae,,イオン東北株式会社,,,上北郡七戸町,荒熊内67-990,40.71884,141.155462
00000M1104,青森県,イオンモール下田,https://shimoda-aeonmall.com,,イオンモール株式会社,,,上北郡おいらせ町,中野平40-1,40.602043,141.418213
0000711710,青森県,イオン下田店,https://aeontohoku.co.jp/stores/shimoda,,イオン東北株式会社,,,上北郡おいらせ町,中野平40-1,40.602043,141.418213
00000M1554,青森県,イオンモールつがる柏,https://tsugarukashiwa-aeonmall.com,,イオンモール株式会社,,,つがる市,柏稲盛幾世41,40.802321,140.416792
0000711690,青森県,イオンつがる柏店,https://aeontohoku.co.jp/stores/tsugarukashiwa,,イオン東北株式会社,,,つがる市,柏稲盛幾世41,40.802321,140.416792
0000083660,青森県,イオン八戸田向店,https://aeontohoku.co.jp/stores/hachinohetamukai,,イオン東北株式会社,,,八戸市,田向3-5-1,40.491965,141.509489
0000083750,青森県,イオン藤崎店,https://aeontohoku.co.jp/stores/fujisaki,,イオン東北株式会社,,,南津軽郡藤崎町,西豊田1-7-1,40.657233,140.501424
0000013130,青森県,イオンスーパーセンター十和田店,https://aeontohoku.co.jp/stores/suc_towada,,イオン東北株式会社,,,十和田市,大字相坂字六日町山166-1,40.603558,141.256996
0000046690,青森県,イオンタウン青森東,https://www.aeontown.co.jp/aomorihigashi,,イオンタウン株式会社,,,青森市,矢田前字弥生田45-1,40.829023,140.809448
0000024720,青森県,ザ・ビッグ青森東店,https://aeontohoku.co.jp/stores/aomorihigasi,,イオン東北株式会社,,,青森市,矢田前字弥生田45-1,40.829023,140.809448
0000012590,青森県,イオンタウン浪岡,https://www.aeontown.co.jp/namioka,,イオンタウン株式会社,,,青森市,浪岡大字浪岡字松島15,40.723155,140.595782
0000024730,青森県,ザ・ビッグ浪岡店,https://aeontohoku.co.jp/stores/namioka,,イオン東北株式会社,,,青森市,浪岡大字浪岡字松島15,40.723155,140.595782
0000032970,青森県,マックスバリュ鰺ヶ沢店,https://aeontohoku.co.jp/stores/ajigasawa,,イオン東北株式会社,,,西津軽郡鰺ヶ沢町,舞戸町字下富田64-2,40.774942,140.222565
0000026200,青森県,マックスバリュ板柳店,https://aeontohoku.co.jp/stores/itayanagi,,イオン東北株式会社,,,北津軽郡板柳町,灰沼字東265-1,40.706886,140.454761
0000024820,青森県,マックスバリュ岩木店,https://aeontohoku.co.jp/stores/m-iwaki,,イオン東北株式会社,,,弘前市,一町田字村元711-1,40.614115,140.423708
0000032130,青森県,マックスバリュ黒石店,https://aeontohoku.co.jp/stores/kuroishi,,イオン東北株式会社,,,黒石市,錦町2,40.645212,140.601517
0000032430,青森県,マックスバリュ幸畑店,https://aeontohoku.co.jp/stores/kobata,,イオン東北株式会社,,,青森市,幸畑3-1-8,40.781318,140.783723
0000020790,青森県,マックスバリュ三戸店,https://aeontohoku.co.jp/stores/sannohe,,イオン東北株式会社,,,三戸郡三戸町,川守田字下比良18-1,40.398068,141.263699
0000026130,青森県,マックスバリュ新おおわに店,https://aeontohoku.co.jp/stores/shinowani,,イオン東北株式会社,,,南津軽郡大鰐町,大鰐字前田27,40.522868,140.567622
0000019990,青森県,マックスバリュ十和田南店,https://aeontohoku.co.jp/stores/towadaminami,,イオン東北株式会社,,,十和田市,相坂字小林21,40.599289,141.227672
0000032420,青森県,マックスバリュ浪打店,https://aeontohoku.co.jp/stores/namiuchi,,イオン東北株式会社,,,青森市,花園2-23-10,40.824916,140.775144
0000032630,青森県,マックスバリュ野辺地店,https://aeontohoku.co.jp/stores/noheji,,イオン東北株式会社,,,上北郡野辺地町,二本木24-1,40.865952,141.111812
0000009850,青森県,イオンタウン八戸城下,https://www.aeontown.co.jp/hachinohe,,イオンタウン株式会社,,,八戸市,城下2-11,40.519138,141.484016
0000010800,青森県,イオンスタイル八戸城下,https://aeontohoku.co.jp/stores/hachinoheshiroshita,,イオン東北株式会社,,,八戸市,城下2-11-45,40.519138,141.484016
0000016480,青森県,イオンタウン青森浜田,https://www.aeontown.co.jp/aomorihamada,,イオンタウン株式会社,,,青森市,浜田字玉川196-10,40.798285,140.759477
0000024660,青森県,マックスバリュ浜田店,https://aeontohoku.co.jp/stores/hamada,,イオン東北株式会社,,,青森市,浜田字玉川196-10,40.798285,140.759477
0000062850,青森県,サンデー青森浜田店,https://www.sunday.co.jp/stores/3,,株式会社サンデー,,,青森市,浜田字玉川196-1,40.799313,140.760387
0000057890,青森県,イオンタウン弘前樋の口,https://www.aeontown.co.jp/hirosaki/,,イオンタウン株式会社,,,弘前市,樋の口2-9-6,40.602726,140.444168
0000026590,青森県,マックスバリュ樋の口店,https://aeontohoku.co.jp/stores/hinokuchi,,イオン東北株式会社,,,弘前市,樋の口2-9-6,40.602726,140.444168
0000020800,青森県,イオンタウン平賀,https://www.aeontown.co.jp/hiraka,,イオンタウン株式会社,,,平川市,小和森上松岡193-1,40.590362,140.566558
0000024640,青森県,マックスバリュ平賀店,https://aeontohoku.co.jp/stores/hiraka,,イオン東北株式会社,,,平川市,小和森上松岡193-1,40.590362,140.566558
0000024610,青森県,マックスバリュ平内店,https://aeontohoku.co.jp/stores/hiranai,,イオン東北株式会社,,,東津軽郡平内町,小湊外ノ沢40,40.920878,140.94681
0000032520,青森県,マックスバリュ弘前城北店,https://aeontohoku.co.jp/stores/hirosakijohoku,,イオン東北株式会社,,,弘前市,石渡4-2-1,40.630276,140.454982
0000024930,青森県,マックスバリュ深浦店,https://aeontohoku.co.jp/stores/fukaura,,イオン東北株式会社,,,西津軽郡深浦町,深浦字吾妻沢1-24,40.656,139.938881
0000032590,青森県,マックスバリュ松島店,https://aeontohoku.co.jp/stores/matsushima,,イオン東北株式会社,,,五所川原市,鎌谷町519-1,40.807522,140.453097
0000026260,青森県,マックスバリュ三沢大町店,https://aeontohoku.co.jp/stores/misawaomachi,,イオン東北株式会社,,,三沢市,大町2-12-1,40.677243,141.360043
0000032940,青森県,マックスバリュ安原店,https://aeontohoku.co.jp/stores/yasuhara,,イオン東北株式会社,,,弘前市,泉野1-4-5,40.575582,140.492556
0000040550,青森県,サンデー青森店,https://www.sunday.co.jp/stores/1,,株式会社サンデー,,,青森市,三好2-2-1,40.831167,140.705886
0000040730,青森県,サンデー青森虹ヶ丘店,https://www.sunday.co.jp/stores/2,,株式会社サンデー,,,青森市,虹ヶ丘2-1-1,40.809996,140.794444
0000040640,青森県,サンデー柏店,https://www.sunday.co.jp/stores/6,,株式会社サンデー,,,つがる市,柏稲盛岡本83-1,40.805874,140.417684
0000040870,青森県,サンデー三戸店,https://www.sunday.co.jp/stores/19,,株式会社サンデー,,,三戸郡三戸町,川守田字下比良23-1,40.396527,141.263546
0000040520,青森県,サンデー十和田店,https://www.sunday.co.jp/stores/16,,株式会社サンデー,,,十和田市,相坂字小林24-1,40.599354,141.228453
0000040760,青森県,サンデー浪岡店,https://www.sunday.co.jp/stores/4,,株式会社サンデー,,,青森市,浪岡大字女鹿沢字稲本81,40.707371,140.58698
0000040780,青森県,サンデー野辺地店,https://www.sunday.co.jp/stores/18,,株式会社サンデー,,,上北郡野辺地町,二本木38,40.865106,141.11185
0000055500,青森県,DayPRO八戸石堂店,https://www.sunday.co.jp/stores/104,,株式会社サンデー,,,八戸市,長苗代2-21-13,40.526029,141.467976
0000040560,青森県,サンデー八戸長苗代店,https://www.sunday.co.jp/stores/12,,株式会社サンデー,,,八戸市,長苗代字前田61-2,40.514105,141.453989
0000040610,青森県,サンデー八戸新井田店,https://www.sunday.co.jp/stores/13,,株式会社サンデー,,,八戸市,新井田字寺沢19-2,40.506332,141.527855
0000040770,青森県,サンデー八戸沼館店,https://www.sunday.co.jp/stores/15,,株式会社サンデー,,,八戸市,沼館4-7-114,40.527059,141.496879
0000040680,青森県,サンデー八戸根城店,https://www.sunday.co.jp/stores/14,,株式会社サンデー,,,八戸市,根城6-22-10,40.503215,141.467329
0000040910,青森県,サンデー平内店,https://www.sunday.co.jp/stores/22,,株式会社サンデー,,,東津軽郡平内町,小湊字外ノ沢40,40.920914,140.947476
0000040540,青森県,サンデー弘前店,https://www.sunday.co.jp/stores/7,,株式会社サンデー,,,弘前市,八幡町3-1-5,40.61521,140.483598
0000040710,青森県,サンデー弘前石渡店,https://www.sunday.co.jp/stores/8,,株式会社サンデー,,,弘前市,石渡4-5-1,40.630251,140.45694
0000055420,青森県,サンデー弘前樹木店,https://www.sunday.co.jp/stores/10,,株式会社サンデー,,,弘前市,樹木5-10-1,40.587653,140.458962
0000040880,青森県,サンデー弘前安原店,https://www.sunday.co.jp/stores/9,,株式会社サンデー,,,弘前市,泉野1-4-2,40.577022,140.492836
0000040620,青森県,サンデー三沢店,https://www.sunday.co.jp/stores/23,,株式会社サンデー,,,三沢市,南町1-31-3847,40.67246,141.367416
0000021890,青森県,サンデー三沢南山店,https://www.sunday.co.jp/stores/24,,株式会社サンデー,,,三沢市,三沢南山82,40.687792,141.389786
0000040720,青森県,サンデーむつ中央店,https://www.sunday.co.jp/stores/21,,株式会社サンデー,,,むつ市,中央2-6-13,41.287541,141.185676
0000040580,青森県,サンデーむつ苫生店,https://www.sunday.co.jp/stores/20,,株式会社サンデー,,,むつ市,金曲1-2-7,41.284585,141.210215
0000062890,青森県,サンデーホームマート乙供店,https://www.sunday.co.jp/stores/26,,株式会社サンデー,,,上北郡東北町,ほとけ沢83-1,40.782136,141.214206
0000004410,青森県,サンデーホームマート金木店,https://www.sunday.co.jp/stores/28,,株式会社サンデー,,,五所川原市,金木町玉水180-10,40.896921,140.455093
0000005760,青森県,サンデーホームマート天間林店,https://www.sunday.co.jp/stores/29,,株式会社サンデー,,,上北郡七戸町,道ノ上67-2,40.746614,141.153763
0000005930,青森県,サンデーホームマート十和田湖店,https://www.sunday.co.jp/stores/30,,株式会社サンデー,,,十和田市,奥瀬堰道4-18,40.586938,141.112498
0000062860,青森県,サンデーホームマート名川店,https://www.sunday.co.jp/stores/25,,株式会社サンデー,,,三戸郡南部町,斗賀沼田78,40.455132,141.345302
0000004400,青森県,サンデーホームマート南郷店,https://www.sunday.co.jp/stores/27,,株式会社サンデー,,,八戸市,南郷大字市野沢字中市野沢8-4,40.403812,141.434455
0000082700,青森県,GATERA下田店,https://www.sunday.co.jp/stores/31,,株式会社サンデー,,,上北郡おいらせ町,菜飯1-1,40.600239,141.416763
0000083620,岩手県,イオン一関店,https://aeontohoku.co.jp/stores/ichinoseki,,イオン東北株式会社,,,一関市,山目泥田89-1,38.93682,141.112953
0000083730,岩手県,イオン江釣子店,https://aeontohoku.co.jp/stores/ezuriko,,イオン東北株式会社,,,北上市,北鬼柳19-68,39.293129,141.093259
0000088130,岩手県,イオン前沢店,https://aeontohoku.co.jp/stores/maesawa,,イオン東北株式会社,,,奥州市,前沢向田2-85,39.052532,141.12964
0000713080,岩手県,イオン盛岡店,https://aeontohoku.co.jp/stores/morioka,,イオン東北株式会社,,,盛岡市,前潟4-7-1,39.711477,141.098578
00000M1116,岩手県,イオンモール盛岡,https://morioka-aeonmall.com,,イオンモール株式会社,,,盛岡市,前潟4-7-1,39.711477,141.098578
00000M1565,岩手県,イオンモール盛岡南,https://www.aeon.jp/sc/moriokaminami/,,イオンモール株式会社,,,盛岡市,本宮7-1-1,39.68353,141.128722
0000711730,岩手県,イオンスタイル盛岡南,https://aeontohoku.co.jp/stores/moriokaminami,,イオン東北株式会社,,,盛岡市,本宮7-1-1,39.68353,141.128722
0000013030,岩手県,イオンスーパーセンター一関店,https://aeontohoku.co.jp/stores/suc_ichinoseki,,イオン東北株式会社,,,一関市,狐禅寺字石ノ瀬11-1,38.939652,141.15359
0000094250,岩手県,イオンタウン釜石,https://www.aeontown.co.jp/kamaishi/,,イオンタウン株式会社,,,釜石市,港町2-1-1,39.271573,141.881019
0000000640,岩手県,イオンスーパーセンター釜石店,https://aeontohoku.co.jp/stores/suc_kamaishi,,イオン東北株式会社,,,釜石市,港町2-1-1,39.271573,141.881019
0000002690,岩手県,イオンスーパーセンター水沢桜屋敷店,https://aeontohoku.co.jp/stores/suc_mizusawasakurayashiki,,イオン東北株式会社,,,奥州市,水沢字桜屋敷西28-10,39.124499,141.12372
0000013320,岩手県,イオンスーパーセンター盛岡渋民店,https://aeontohoku.co.jp/stores/suc_moriokashibutami,,イオン東北株式会社,,,盛岡市,渋民字鶴飼20-１,39.849976,141.172806
0000013010,岩手県,イオンスーパーセンター金ケ崎店,https://aeontohoku.co.jp/stores/suc_kanegasaki,,イオン東北株式会社,,,胆沢郡金ヶ崎町,三ケ尻荒巻165,39.219547,141.10125
0000066520,岩手県,イオンスーパーセンター陸前高田店,https://aeontohoku.co.jp/stores/suc_rikuzentakata,,イオン東北株式会社,,,陸前高田市,米崎町字川崎226,39.013793,141.657269
0000058360,岩手県,マックスバリュ石鳥谷店,https://aeontohoku.co.jp/stores/ishidoriya,,イオン東北株式会社,,,花巻市,石鳥谷町八幡3-9-1,39.482607,141.147103
0000046720,岩手県,イオンタウン北上,https://www.aeontown.co.jp/kitakami,,イオンタウン株式会社,,,北上市,里分4地割77,39.294456,141.135032
0000026240,岩手県,マックスバリュ北上店,https://aeontohoku.co.jp/stores/kitakami,,イオン東北株式会社,,,北上市,里分4地割77,39.294456,141.135032
0000012610,岩手県,イオンタウン紫波,https://www.aeontown.co.jp/shiwa,,イオンタウン株式会社,,,紫波郡紫波町,北日詰字下東ノ坊71-1,39.536526,141.169631
0000009720,岩手県,マックスバリュ紫波店,https://aeontohoku.co.jp/stores/shiwa,,イオン東北株式会社,,,紫波郡紫波町,北日詰字下東ノ坊71-1,39.536526,141.169631
0000009640,岩手県,マックスバリュ西根店,https://aeontohoku.co.jp/stores/nishine,,イオン東北株式会社,,,八幡平市,平舘第25地割286,39.936113,141.094166
0000009630,岩手県,マックスバリュ花巻店,https://aeontohoku.co.jp/stores/hanamaki,,イオン東北株式会社,,,花巻市,中根子字堂前55,39.38164,141.093915
0000043630,岩手県,イオンタウン盛岡駅前,https://www.aeontown.co.jp/morioka,,イオンタウン株式会社,,,盛岡市,盛岡駅前北通11-1,39.706252,141.133161
0000030220,岩手県,マックスバリュ盛岡駅前北通店,https://aeontohoku.co.jp/stores/moriokaekimaekitadori,,イオン東北株式会社,,,盛岡市,盛岡駅前北通11-1,39.706252,141.133161
0000062260,岩手県,マックスバリュ盛岡中屋敷店,https://aeontohoku.co.jp/stores/moriokanakayashiki,,イオン東北株式会社,,,盛岡市,中屋敷町9-25,39.708313,141.118309
0000009730,岩手県,イオンスタイル矢巾,https://aeontohoku.co.jp/stores/yahaba,,イオン東北株式会社,,,紫波郡矢巾町,南矢幅第7地割413,39.611719,141.152238
0000040750,岩手県,サンデー大船渡店,https://www.sunday.co.jp/stores/62,,株式会社サンデー,,,大船渡市,赤崎町字諏訪前38-7,39.086237,141.718187
0000040820,岩手県,サンデーホームマート釜石店,https://www.sunday.co.jp/stores/61,,株式会社サンデー,,,釜石市,上中島町3-1-1,39.266769,141.852211
0000040830,岩手県,サンデー北上江釣子店,https://www.sunday.co.jp/stores/55,,株式会社サンデー,,,北上市,上江釣子7地割30-1,39.302244,141.066256
0000040890,岩手県,サンデー北上里分店,https://www.sunday.co.jp/stores/54,,株式会社サンデー,,,北上市,里分4地割63,39.294631,141.136236
0000040660,岩手県,サンデー久慈長内店,https://www.sunday.co.jp/stores/59,,株式会社サンデー,,,久慈市,長内町第33地割11-1,40.191738,141.785226
0000040740,岩手県,サンデー紫波店,https://www.sunday.co.jp/stores/51,,株式会社サンデー,,,紫波郡紫波町,桜町1-12-7,39.549332,141.163586
0000040800,岩手県,サンデー千厩店,https://www.sunday.co.jp/stores/63,,株式会社サンデー,,,一関市,千厩町千厩字東小田62,38.907642,141.326883
0000062670,岩手県,サンデー種市店,https://www.sunday.co.jp/stores/58,,株式会社サンデー,,,九戸郡洋野町,種市第23地割字小橋90-1,40.412568,141.71187
0000040690,岩手県,サンデー花巻店,https://www.sunday.co.jp/stores/53,,株式会社サンデー,,,花巻市,南城10,39.371957,141.119024
